Y0tc,Y1tc,Y2tc,Y0,Y1,Y2,Y0p,Y1p,Y2p,Y0i,Y1i,Y2i,Y0z,Y1z,Y2z,X0te,X1te,X2te,X0,X1,X2,RPS,household,village,age_0t1g2000,age_0t1b2000,age_1t5g2000,age_1t5b2000,age_5t9g2000,age_5t9b2000,age_9t14g2000,age_9t14b2000,age_14t18g2000,age_14t18b2000,age_18t30g2000,age_18t30b2000,age_30t60g2000,age_30t60b2000,age_60g2000,age_60b2000,age_0t1g2001,age_0t1b2001,age_1t5g2001,age_1t5b2001,age_5t9g2001,age_5t9b2001,age_9t14g2001,age_9t14b2001,age_14t18g2001,age_14t18b2001,age_18t30g2001,age_18t30b2001,age_30t60g2001,age_30t60b2001,age_60g2001,age_60b2001,age_0t1g2002,age_0t1b2002,age_1t5g2002,age_1t5b2002,age_5t9g2002,age_5t9b2002,age_9t14g2002,age_9t14b2002,age_14t18g2002,age_14t18b2002,age_18t30g2002,age_18t30b2002,age_30t60g2002,age_30t60b2002,age_60g2002,age_60b2002
9.569018,8.594851,8.992273,7.623108,6.648942,7.046363,3.708864,3.51001,3.390474,2.73932,2.494264,2.026021,1.74082,1.642587,1.495021,10.09478,9.553491,9.068159,8.148874,7.607581,7.122249,0,1137,13,0,0,0,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,1,0,0
8.496692,9.293131,9.354821,6.299467,8.194518,8.661674,2.379801,4.699305,5.329534,1.113721,3.210924,4.066394,.4988267,2.183927,3.368729,9.482908,10.12959,9.915642,7.285684,9.030976,9.222495,0,1138,13,0,0,0,0,0,2,2,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8.159809,9.800928,10.17538,6.080368,7.721487,8.09594,1.427838,3.80801,4.533688,.7539974,2.589013,3.31805,-.1574132,1.970316,2.694033,9.172861,10.07571,9.840748,7.09342,7.996266,7.761307,0,1139,13,0,0,1,0,2,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,2,0,1,0,0,1,1,0,0
8.330202,9.392497,9.923176,6.538443,7.600738,8.131416,2.777555,3.742725,4.673965,1.774682,2.503224,3.397825,.8607142,1.599478,2.732938,10.02401,10.04263,10.39943,8.232248,8.250873,8.607674,0,1140,13,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0
9.139708,9.135259,8.946712,8.041095,8.036647,7.848101,4.407506,4.456938,4.382775,3.394001,3.477607,3.23326,2.515678,2.491501,2.232016,10.21926,10.04664,9.771747,9.120649,8.948027,8.673135,1,1141,14,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
8.560398,9.309506,8.816254,7.174103,7.923213,7.429959,3.331614,4.369236,4.058793,2.17671,3.215359,2.867959,1.240773,2.467016,1.747235,9.496029,9.966538,9.89123,8.109735,8.580244,8.504935,1,1142,14,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0
8.957337,9.193978,9.424306,7.347899,7.58454,7.814868,4.010988,3.716976,4.454717,2.928542,2.886277,3.33196,1.768537,1.271309,2.353756,10.0351,10.075,10.39169,8.425664,8.465566,8.782248,1,1143,14,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0
9.01026,9.407511,9.093128,7.911647,8.021216,7.706833,4.10841,4.296709,4.197679,2.987696,3.192009,3.00825,1.397658,2.455598,2.241226,9.422955,9.647003,9.851457,8.324342,8.260709,8.465162,1,1144,14,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
8.593162,9.332715,9.350051,7.900014,8.234103,8.251439,4.161667,4.65044,4.819753,3.330628,3.358891,3.574445,1.744652,2.752611,2.831563,9.689382,9.552752,9.985925,8.996234,8.454141,8.887312,1,1145,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
9.920053,9.967528,10.24739,7.722829,7.664943,7.944805,4.063684,4.075576,4.332902,2.938193,2.917958,3.252721,2.067528,2.16492,2.372261,10.43995,10.16082,10.27029,8.242725,7.858232,7.967704,1,1146,14,0,0,2,0,0,1,0,3,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,2,1,1,0,0,1,1,0,0,0,0,2,0,1,1,0,2,1,1,0,0,1,1,0,0
8.948546,9.145324,9.661205,7.562253,7.759029,8.274911,3.786541,4.263708,4.729518,2.907302,3.048847,3.514249,1.724591,2.024017,2.825906,9.324292,9.645309,9.441891,7.937998,8.259015,8.055596,1,1147,14,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
9.3666,9.964466,9.612136,7.42069,7.885025,7.532694,3.720975,4.341325,3.920859,2.82874,3.148901,2.828653,1.868162,2.365517,2.06294,9.582989,9.795059,9.733439,7.637079,7.715618,7.653998,1,1148,14,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0
9.194934,9.694304,10.09623,7.585495,8.084866,8.486793,3.920188,4.256056,4.945334,2.752893,3.001547,3.644121,1.932572,2.199883,2.800158,9.997489,9.928996,10.9074,8.388051,8.319558,9.297957,1,1149,14,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0
10.28031,9.973733,10.06221,8.08309,7.776508,7.86498,4.471945,4.298036,4.372817,3.277867,2.933957,3.148728,2.351955,1.914352,2.440816,10.59834,10.21979,10.39038,8.401116,8.022568,8.193159,1,1150,14,0,0,0,0,0,1,4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,4,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,1,1,1,0,1,1,1,0,0
10.25705,9.275424,9.821525,8.177611,7.195982,7.742083,4.499723,3.733151,4.172498,3.430782,2.742947,2.76848,2.65635,1.853304,2.048,10.40151,9.786834,10.67052,8.322067,7.707393,8.591073,1,1151,14,0,0,0,0,2,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,2,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0
9.925374,9.602656,9.216064,8.315936,7.993219,7.606627,4.727875,4.297081,3.917731,3.679665,3.134497,2.744692,2.788617,2.254125,2.015687,10.22715,9.570433,9.427302,8.617707,7.960995,7.817865,1,1152,14,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
8.7716,9.23274,9.71205,6.825689,7.28683,7.76614,2.849164,3.496636,4.500374,1.831897,2.417413,3.306859,1.115704,1.435916,2.516936,9.890007,9.657293,10.2889,7.944097,7.711383,8.342985,1,1153,14,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0
9.125785,9.652337,9.943472,7.046343,7.572895,7.86403,3.131028,3.587168,4.255337,1.988637,2.372935,2.893805,1.272988,1.810796,2.267173,10.4485,10.01363,10.85175,8.369056,7.93419,8.772306,1,1154,14,0,1,0,0,1,0,1,0,2,0,1,0,1,1,0,0,0,0,0,1,0,0,2,0,2,0,1,0,1,1,0,0,0,0,0,1,0,0,2,0,1,0,2,0,1,1,0,0
9.144261,10.00462,9.853414,7.198351,8.21286,8.243976,3.476904,4.508957,4.635463,2.486004,3.343672,3.525295,1.710764,2.649003,2.77843,10.24634,9.950532,10.29099,8.300427,8.158772,8.681549,1,1155,14,0,0,0,0,0,1,0,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0
8.292211,9.616823,9.890783,6.212769,7.537382,7.811342,1.922402,3.905241,4.203599,1.082878,2.657683,3.066755,.1593553,1.881735,2.261478,10.47565,9.743917,10.29841,8.396206,7.664475,8.218969,1,1156,14,0,0,0,1,1,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,1,0,0
8.897949,9.451223,8.716207,7.511654,7.841786,7.106769,3.786023,4.214624,3.619533,2.527623,2.874292,2.437047,1.720117,2.219739,1.392173,9.656745,9.460128,9.95289,8.270451,7.85069,8.343452,1,1157,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0
9.36479,9.71225,8.94799,7.57303,7.766339,7.338552,3.647759,4.16723,3.756517,2.711786,3.021955,2.686737,1.712189,2.322967,1.849831,10.13236,9.701903,9.376002,8.340604,7.755993,7.766564,1,1158,14,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
9.66783,10.04489,8.935421,7.470606,8.098977,6.989511,3.666932,4.434502,3.632768,2.259974,3.259153,2.612708,1.733664,2.564284,1.814803,9.842842,10.30077,9.530753,7.645617,8.354858,7.584843,1,1159,14,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2,1,1,0,0
8.705913,9.449337,8.731382,7.607301,8.350724,7.63277,3.795362,4.758964,4.272011,2.808411,3.515929,2.956288,2.004835,2.810676,2.176059,9.455793,9.481267,9.672481,8.357182,8.382655,8.573869,1,1160,14,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
8.805217,9.220045,9.213198,7.706604,7.833751,7.826903,3.884032,4.310817,4.324797,2.89183,2.90745,2.989548,1.914928,2.25893,2.360954,9.781518,10.01773,10.20354,8.682905,8.631438,8.817248,1,1161,14,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0
9.546131,9.963202,10.08946,7.754371,8.171442,8.143548,4.17082,4.50111,4.708825,3.297523,3.106252,3.470757,1.794993,2.583364,2.726241,10.42648,9.717731,10.59192,8.634721,7.925971,8.646013,1,1162,14,0,0,0,0,1,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1
9.244988,9.609734,9.405279,7.63555,8.000296,7.795842,3.827563,4.502273,4.205658,2.599019,3.31596,2.964196,1.865434,2.512825,2.303734,9.929729,9.70423,9.579545,8.320292,8.094792,7.970107,1,1163,14,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0
9.145593,10.07752,9.944005,7.066151,7.880292,7.864564,3.280055,4.188641,4.326218,2.260247,2.985672,3.134097,1.42627,2.29583,2.495786,10.30026,9.782625,9.907455,8.220821,7.5854,7.828014,1,1164,14,0,0,0,1,0,0,1,1,2,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0
9.52488,9.648068,9.722786,7.73312,7.856309,7.931026,3.86203,4.42853,4.371338,2.663073,3.213608,3.082631,2.101654,2.522795,2.435207,9.744026,9.859529,9.734189,7.952267,8.067769,7.942429,1,1165,14,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,0
8.562333,9.29123,9.756518,6.952895,7.681792,8.14708,2.962643,4.295755,4.548502,1.901228,2.963359,3.3452,1.174462,2.213458,2.645125,9.626207,10.02285,9.865851,8.016769,8.41341,8.256413,1,1166,14,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0
8.711579,9.528812,9.520689,7.612967,8.142518,7.911252,4.008076,4.680021,4.461544,2.934328,3.511244,3.223675,2.18234,2.715266,2.462885,9.88096,10.01753,10.21044,8.782349,8.631237,8.601,1,1167,14,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
8.105266,9.375531,8.663241,6.718971,7.989237,7.276947,1.741139,4.436158,3.950885,.942065,3.274556,2.683319,.225437,2.407499,1.89441,9.628747,9.650407,9.296983,8.242453,8.264112,7.910688,1,1168,14,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
9.934101,10.76759,10.17499,7.736877,8.570366,7.977769,4.600891,4.983618,4.458331,3.317142,3.757701,3.07623,2.700897,3.021993,2.59994,10.54228,10.64001,10.11218,8.345058,8.442785,7.914959,1,1169,14,0,0,0,0,2,1,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,3,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,2,0,1,1,2,0,1,1,0,0
9.89178,10.37864,10.00525,7.32683,7.893738,7.440303,3.402241,4.354727,4.070361,2.419474,3.131397,2.892709,.8645198,2.283785,2.11369,10.5975,10.27587,10.39765,8.032555,7.790967,7.8327,1,1170,14,2,1,0,2,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,2,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,2,0,1,2,0,1,1,1,1,1,1,0,0
8.855917,9.448014,9.042418,7.757305,8.349402,7.943806,3.953504,4.679543,4.439983,3.059078,3.524341,3.383505,1.672697,2.73001,2.298401,9.841025,9.738466,10.1234,8.742413,8.639853,9.024791,1,1171,14,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
9.056015,10.54606,10.51023,6.75343,8.148168,8.112338,2.709348,4.603461,4.55232,1.796207,3.451347,3.348653,.937845,2.78161,2.712881,10.24394,10.0581,10.70347,7.941352,7.660201,8.305579,1,1172,14,0,0,1,1,1,0,2,1,1,0,0,1,1,1,0,0,0,0,2,1,1,0,1,1,2,0,0,1,1,1,0,0,0,0,2,0,1,1,1,1,1,0,1,1,1,1,0,0
9.005342,9.224359,9.230599,7.90673,8.125747,8.131987,4.089354,4.182745,4.552564,3.081246,2.974488,3.287674,2.192646,2.319614,2.630961,9.557692,9.492185,9.488179,8.459079,8.393572,8.389567,1,1173,14,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
8.173376,9.408076,8.910278,7.074764,8.021782,7.523984,2.147173,4.183354,4.105073,1.200363,2.783674,2.80811,.3925395,2.052875,2.040006,9.113775,9.053647,9.757295,8.015163,7.667352,8.371,1,1174,14,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
9.074954,9.450158,9.185783,7.976342,8.351545,7.799489,3.929265,4.779151,4.392704,3.009217,3.52738,3.218647,1.98285,2.755963,2.444948,9.358767,9.241058,10.06104,8.260155,8.142446,8.674747,1,1175,14,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
9.304761,10.10936,9.890679,7.358851,8.163453,8.09892,3.464135,4.490606,4.481948,2.553313,3.341218,3.29131,1.458175,2.683868,2.619091,9.483257,9.546198,9.981497,7.537347,7.600287,8.189737,1,1176,14,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,2,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,1
9.666333,8.946971,10.32027,7.720423,7.00106,8.240827,4.230702,3.268028,4.813863,2.859448,2.031334,3.564817,1.861295,.2730008,2.916391,10.21847,9.571152,10.29906,8.272563,7.625241,8.219615,1,1177,14,0,0,0,2,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,2,0,0
10.00531,10.14169,10.06903,7.925869,8.062244,7.98959,4.260959,4.511072,4.524398,3.140163,3.251414,3.302812,2.503781,2.434567,2.580827,10.25047,10.43432,10.50856,8.171024,8.354881,8.42912,1,1178,14,1,0,0,0,1,0,0,3,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,1,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,1,0,0
9.309496,9.713095,9.870697,7.363585,7.633654,7.791255,2.980655,4.17869,4.107166,2.291825,2.984322,2.876157,.9475437,2.327289,2.317923,9.77116,9.671533,9.812494,7.82525,7.592091,7.733053,1,1179,14,0,0,1,1,0,2,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,2,0,1,0,0,1,0,0,1,1,0
8.62907,9.535282,9.446408,7.242775,8.148988,8.060114,3.351515,4.572235,4.513065,2.311739,3.414172,3.24257,1.557292,2.634365,2.548001,9.685368,9.803931,9.922204,8.299073,8.417637,8.53591,1,1180,14,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
8.670411,9.820383,9.899332,7.060973,8.028624,8.107573,2.810329,4.484003,4.751503,2.007827,3.385982,3.53487,.8050142,2.612725,2.800014,9.720883,9.738322,10.28364,8.111445,7.946563,8.491882,1,1181,14,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0
10.23831,10.1028,9.612123,8.041086,7.905576,7.820363,4.359408,4.453642,4.522078,3.359417,3.190456,3.355721,2.510602,2.499892,2.555501,10.88595,10.81051,10.10057,8.688727,8.613289,8.308814,0,1182,15,0,0,0,1,0,1,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,3,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0
9.998076,9.825284,9.914865,8.052166,7.628059,7.835424,4.335921,4.122321,4.548047,3.352824,2.797991,3.326703,2.451965,2.170151,2.545099,10.63692,10.56586,10.38381,8.691008,8.368635,8.304371,0,1183,15,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,0,0,1,0,0,2,1,1,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,2,0
9.700048,9.855481,9.742812,7.754138,7.77604,7.796902,4.360629,4.346141,4.231274,3.108784,2.921391,2.948714,1.736905,1.809773,1.870164,11.46615,11.24813,10.78772,9.520241,9.168693,8.841811,0,1184,15,0,0,0,0,0,1,1,0,2,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0
8.111985,9.787518,8.735618,8.111985,8.17808,8.042471,4.010625,4.7031,4.831466,3.007976,3.481151,3.552442,2.236818,2.459625,2.52081,10.31685,11.22866,10.12563,10.31685,9.619226,9.432483,0,1185,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
9.660794,10.59843,10.16369,7.869034,8.806674,8.371935,3.928944,5.219397,4.987997,3.162938,3.92933,3.816656,1.827228,3.266313,3.059897,10.46533,10.83585,10.7742,8.67357,9.04409,8.982441,0,1186,15,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0
9.503524,9.280471,8.929361,7.711764,7.488711,8.236215,3.97174,3.75933,4.749642,2.846915,2.862458,3.57167,2.173013,1.730933,2.300315,10.935,10.59807,9.846151,9.143238,8.806313,9.153004,0,1187,15,0,0,0,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9.437003,9.415668,9.633686,7.645244,7.623909,7.841927,4.084895,4.058819,4.425642,3.046694,2.811645,3.084715,1.860927,1.435347,2.341046,10.95312,10.53964,10.63742,9.161364,8.747883,8.845658,0,1188,15,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0
9.797538,9.614362,8.710106,7.851628,7.668452,7.323812,4.204268,4.064313,3.83323,3.244612,2.772233,2.830482,2.307186,1.978517,1.572104,10.36458,10.32556,9.433118,8.418668,8.37965,8.046824,0,1189,15,0,0,0,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
9.820404,9.339324,9.294207,8.210966,7.729886,7.907912,4.270302,4.270785,4.108758,3.30467,3.251194,3.155699,2.390193,2.338314,2.135046,10.34937,9.912531,9.885547,8.739927,8.303093,8.499252,0,1190,15,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
10.01714,9.781729,9.9094,7.714555,7.479144,7.712176,4.108746,3.883238,4.121572,3.107229,2.741727,2.872633,2.203962,2.03913,2.143284,10.53934,9.754668,10.12342,8.236759,7.452083,7.926195,0,1191,15,0,0,0,1,1,1,1,1,1,0,0,2,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,2,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,2,1,1,0,0
8.592647,9.325598,9.118847,7.494034,8.226986,8.020234,3.86174,4.459619,4.507013,2.785433,3.330679,3.387978,2.046321,2.64067,2.682098,9.455428,9.703492,9.374022,8.356816,8.604879,8.275411,0,1192,15,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
9.783181,8.955479,9.511636,8.684568,7.856867,8.413024,4.928794,4.289436,4.998713,3.987979,3.242361,3.850673,2.95372,2.469126,3.06375,10.07672,9.497758,9.949928,8.978111,8.399145,8.851316,0,1193,15,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
9.869344,9.786035,9.71099,7.923433,7.706593,7.765079,3.966166,3.977696,4.260227,2.987102,2.737047,2.994561,2.044827,2.081837,2.271093,10.53936,10.52318,10.48315,8.593454,8.443737,8.53724,0,1194,15,0,0,0,0,0,0,2,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,1,0,0
9.600764,9.322657,9.389935,7.298179,7.125432,7.19271,3.813472,3.271519,3.716089,2.645319,1.79579,2.707327,1.376889,1.274301,1.854762,10.59336,9.28907,9.515776,8.290772,7.091846,7.318552,0,1195,15,0,1,0,1,2,1,1,1,0,0,1,0,0,1,1,0,0,0,0,2,2,0,1,2,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,2,0,0,0,0,1,1,0,0
9.80219,10.23214,9.914735,7.604965,8.034912,7.61215,3.536527,4.307006,4.257104,2.529535,3.070078,3.07262,1.817279,2.420483,2.361578,10.23079,9.999384,10.19419,8.03357,7.80216,7.891605,0,1196,15,0,0,0,0,0,1,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,2,0,2,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,2,0,1,3,1,1,0,0
8.870949,8.484537,9.121702,7.772336,7.385925,8.023089,4.244195,3.843505,4.23502,2.77712,2.68864,3.035562,2.063095,1.889995,2.393087,9.63761,8.866329,9.998039,8.538998,7.767717,8.899426,0,1197,15,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
9.468755,10.04151,10.23085,7.16617,7.73892,8.033629,3.337163,4.026102,4.429402,2.130065,2.780141,3.272377,1.418119,2.18669,2.606004,9.693911,9.845328,10.24206,7.391325,7.542743,8.044837,0,1198,15,0,0,0,2,0,2,2,0,1,1,0,0,1,1,0,0,0,0,0,1,0,2,2,1,1,1,0,0,1,1,0,0,0,0,0,1,0,2,1,1,1,1,0,0,1,1,0,0
9.102766,9.044209,9.654814,6.800181,6.741624,7.352229,3.050134,3.1121,3.635408,1.905,1.985153,2.403922,1.250727,1.315944,1.819218,9.241997,9.312038,8.815557,6.939412,7.009453,6.512972,0,1199,15,0,0,1,1,1,0,1,2,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,2,2,0,0,1,1,1,0,0,0,0,1,0,1,1,0,2,2,0,0,1,1,1,0,0
9.609904,8.528272,9.072948,8.000466,6.918834,7.686653,4.310188,3.259368,4.155293,3.190789,1.993663,2.973518,2.427001,1.267201,2.332053,10.03873,8.736374,9.293839,8.429294,7.126935,7.907546,0,1200,15,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
